,balancing,cell_line,model,required_time,task,val_auprc,val_auroc
1960,full_balanced,K562,fixed_mlp,,Active enhancers vs active promoters,0.7110111713409424,0.9213495850563048
1961,full_balanced,K562,fixed_mlp,,Active enhancers vs active promoters,0.701629102230072,0.9175697565078736
1962,full_balanced,K562,fixed_mlp,,Active enhancers vs active promoters,0.7037324905395508,0.918017327785492
1963,full_balanced,K562,fixed_mlp,,Active enhancers vs active promoters,0.7025734186172485,0.9215616583824158
1964,full_balanced,K562,fixed_mlp,,Active enhancers vs active promoters,0.6924976706504822,0.9150977730751038
1965,full_balanced,K562,fixed_mlp,,Active enhancers vs active promoters,0.7072209119796753,0.9183676242828368
1966,full_balanced,K562,fixed_mlp,,Active enhancers vs active promoters,0.7001846432685852,0.9195560216903688
1967,full_balanced,K562,fixed_mlp,,Active enhancers vs active promoters,0.7092598080635071,0.9212282299995422
1968,full_balanced,K562,fixed_mlp,,Active enhancers vs active promoters,0.7073041796684265,0.9217247366905212
1969,full_balanced,K562,fixed_mlp,,Active enhancers vs active promoters,0.6991904973983765,0.9185851812362672
1970,umbalanced,K562,fixed_mlp,,Active enhancers vs active promoters,0.5957852602005005,0.9372875690460204
1971,umbalanced,K562,fixed_mlp,,Active enhancers vs active promoters,0.6022301912307739,0.9390363693237304
1972,umbalanced,K562,fixed_mlp,,Active enhancers vs active promoters,0.5936862826347351,0.9371252059936525
1973,umbalanced,K562,fixed_mlp,,Active enhancers vs active promoters,0.5981507897377014,0.9383987188339232
1974,umbalanced,K562,fixed_mlp,,Active enhancers vs active promoters,0.5988603234291077,0.9369278550148008
1975,umbalanced,K562,fixed_mlp,,Active enhancers vs active promoters,0.5992775559425354,0.9403201341629028
1976,umbalanced,K562,fixed_mlp,,Active enhancers vs active promoters,0.5910762548446655,0.9347732067108154
1977,umbalanced,K562,fixed_mlp,,Active enhancers vs active promoters,0.5933408737182617,0.9387513399124146
1978,umbalanced,K562,fixed_mlp,,Active enhancers vs active promoters,0.6004501581192017,0.9397712945938108
1979,umbalanced,K562,fixed_mlp,,Active enhancers vs active promoters,0.5964980125427246,0.9354649782180786
1980,balanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.6170182824134827,0.8373302817344666
1981,balanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.7017252445220947,0.8608142137527466
1982,balanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.3793672919273377,0.806929349899292
1983,balanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.7062973976135254,0.8671634197235107
1984,balanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.605096697807312,0.8314284682273865
1985,balanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.6502702832221985,0.8460206985473633
1986,balanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.7042582631111145,0.8663526773452759
1987,balanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.6995347738265991,0.8634986281394958
1988,balanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.27621111273765564,0.7794104218482971
1989,balanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.2878498136997223,0.784128725528717
1990,full_balanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.8416269421577454,0.9612076282501221
1991,full_balanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.8980763554573059,0.967013955116272
1992,full_balanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.8739899396896362,0.9618350267410278
1993,full_balanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.8364117741584778,0.9607874155044556
1994,full_balanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.8606234788894653,0.9614874124526978
1995,full_balanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.8338183760643005,0.96078759431839
1996,full_balanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.8256056904792786,0.9601503610610962
1997,full_balanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.8186527490615845,0.9582656621932985
1998,full_balanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.8909260034561157,0.9661482572555542
1999,full_balanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.8012486100196838,0.9569557309150696
2000,umbalanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.2231659293174744,0.8412756919860841
2001,umbalanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.22396524250507355,0.8423702716827393
2002,umbalanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.23377865552902224,0.8474162220954895
2003,umbalanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.2700982987880707,0.8636154532432556
2004,umbalanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.23916614055633545,0.8466470837593079
2005,umbalanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.6186984777450562,0.8938702940940857
2006,umbalanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.221667155623436,0.84128737449646
2007,umbalanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.2194630950689316,0.8390164375305176
2008,umbalanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.2287004590034485,0.8315815925598145
2009,umbalanced,K562,optimal_cnn,,Active enhancers vs active promoters,0.24633242189884186,0.8535372018814087
2010,balanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.7387463450431824,0.9379848837852478
2011,balanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.7399716973304749,0.9370135068893432
2012,balanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.7361816167831421,0.9363592267036438
2013,balanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.7375742197036743,0.9384703040122986
2014,balanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.7438283562660217,0.9395129084587096
2015,balanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.7378414869308472,0.938826620578766
2016,balanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.745776891708374,0.9405429363250732
2017,balanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.7363362312316895,0.9382746815681458
2018,balanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.7427916526794434,0.939805507659912
2019,balanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.7585917711257935,0.9411596059799194
2020,full_balanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.8175635337829591,0.9380813837051392
2021,full_balanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.8038731813430786,0.9337208271026612
2022,full_balanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.8036507368087769,0.9332836866378784
2023,full_balanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.8189547061920166,0.9369653463363647
2024,full_balanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.8234641551971436,0.9396990537643432
2025,full_balanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.8208564519882202,0.9413444995880128
2026,full_balanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.8193650841712952,0.940488576889038
2027,full_balanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.8089827299118042,0.9359290599822998
2028,full_balanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.797160267829895,0.9310400485992432
2029,full_balanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.8228093385696411,0.9400889277458192
2030,umbalanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.7229868173599243,0.9491596221923828
2031,umbalanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.7201102375984192,0.9474483728408812
2032,umbalanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.7190616130828857,0.9481489062309264
2033,umbalanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.7055785059928894,0.9445595145225524
2034,umbalanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.7309566736221313,0.9498661756515504
2035,umbalanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.7257930040359497,0.9483681321144104
2036,umbalanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.7221434712409973,0.9485867619514464
2037,umbalanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.7223615050315857,0.9476590156555176
2038,umbalanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.7226088047027588,0.9496144652366638
2039,umbalanced,K562,optimal_mlp,,Active enhancers vs active promoters,0.7256195545196533,0.9515746235847472
2040,balanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.5386927127838135,0.7565304040908813
2041,balanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.6275653839111328,0.8548383712768555
2042,balanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.5816466808319092,0.8385072350502014
2043,balanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.6339535117149353,0.8603209853172302
2044,balanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.5900015234947205,0.8185247778892517
2045,balanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.6307237148284912,0.8223704695701599
2046,balanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.6321450471878052,0.8512622714042664
2047,balanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.598624050617218,0.8354472517967224
2048,balanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.6417849659919739,0.8501468896865845
2049,balanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.5827907919883728,0.7936106324195862
2050,full_balanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.8078761696815491,0.9405319094657898
2051,full_balanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.8201220035552979,0.9467359781265259
2052,full_balanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.8207504749298096,0.9416204690933228
2053,full_balanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.8033716678619385,0.9380224347114564
2054,full_balanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.8008164167404175,0.9290638566017152
2055,full_balanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.8251624107360841,0.939312219619751
2056,full_balanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.8161308169364929,0.9381601214408876
2057,full_balanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.7988655567169191,0.9373565316200256
2058,full_balanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.8156818151473999,0.9380488991737366
2059,full_balanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.806397557258606,0.936713457107544
2060,umbalanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.5686342716217041,0.9063034057617188
2061,umbalanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.5267140865325928,0.9016754627227784
2062,umbalanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.4340605735778809,0.9076517224311828
2063,umbalanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.5925357341766357,0.8794555068016052
2064,umbalanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.5860735774040222,0.8952085375785828
2065,umbalanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.6137291789054871,0.9020906686782836
2066,umbalanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.5072345137596129,0.849452793598175
2067,umbalanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.4693634808063507,0.9072462320327759
2068,umbalanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.3055882453918457,0.9008327126502992
2069,umbalanced,K562,deep_enhancers,,Active enhancers vs inactive enhancers,0.5733950138092041,0.8971545696258545
2070,balanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.8828957080841064,0.9652620553970336
2071,balanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.8512239456176758,0.963545262813568
2072,balanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.8685718178749084,0.9630045294761658
2073,balanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.8783891201019287,0.9650623202323914
2074,balanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.8574180603027344,0.9626278281211852
2075,balanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.8367087841033936,0.960935354232788
2076,balanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.8824630975723267,0.9662408232688904
2077,balanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.8792070150375366,0.9656646251678468
2078,balanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.8692229986190796,0.9626353979110718
2079,balanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.8779889941215515,0.96349835395813
2080,full_balanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.9325023293495178,0.9635568857192992
2081,full_balanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.9279834032058716,0.9606816172599792
2082,full_balanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.9349470138549804,0.9655805826187134
2083,full_balanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.9360270500183104,0.9658463001251221
2084,full_balanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.9271053671836852,0.9589569568634032
2085,full_balanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.9360964894294742,0.9652541279792786
2086,full_balanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.93587064743042,0.9654479026794434
2087,full_balanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.9362819790840148,0.9664770364761353
2088,full_balanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.9288347363471984,0.9629169702529908
2089,full_balanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.9317240715026855,0.9639111757278442
2090,umbalanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.8801752328872681,0.969268798828125
2091,umbalanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.8652406930923462,0.9642785787582396
2092,umbalanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.8736557364463806,0.9669020175933838
2093,umbalanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.8790264725685121,0.9681987166404724
2094,umbalanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.8707441687583923,0.9648239016532898
2095,umbalanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.8785622119903564,0.9698789119720459
2096,umbalanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.8670783638954163,0.9615892767906188
2097,umbalanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.8761777877807617,0.968416392803192
2098,umbalanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.8657043576240541,0.9646056890487672
2099,umbalanced,K562,fixed_mlp,,Active enhancers vs inactive enhancers,0.8738710880279541,0.9647991061210632
2100,balanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.6648843288421631,0.8323577642440796
2101,balanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.6626777052879333,0.8217965960502625
2102,balanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.5952823758125305,0.7755442261695862
2103,balanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.6127288341522217,0.7834405303001404
2104,balanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.5337348580360413,0.7509768009185791
2105,balanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.5894588828086853,0.7761527895927429
2106,balanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.6357269287109375,0.8092683553695679
2107,balanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.6541761159896851,0.8178986907005309
2108,balanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.6099792122840881,0.7904040813446045
2109,balanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.6299497485160828,0.8030439019203186
2110,full_balanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.8686344623565674,0.9526200890541076
2111,full_balanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.8812025189399719,0.9567556977272034
2112,full_balanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.8708598017692566,0.9538595080375672
2113,full_balanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.8474863767623901,0.9474140405654908
2114,full_balanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.8571194410324097,0.9495137929916382
2115,full_balanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.8618712425231934,0.9501333236694336
2116,full_balanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.8846540451049805,0.9576452374458312
2117,full_balanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.8856364488601685,0.9585794806480408
2118,full_balanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.8853171467781067,0.9589167833328248
2119,full_balanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.8801355361938477,0.9562557339668274
2120,umbalanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.4487137794494629,0.8818044066429138
2121,umbalanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.4771591424942017,0.8925033807754517
2122,umbalanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.4973819553852081,0.8849300146102905
2123,umbalanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.4139508306980133,0.8935354351997375
2124,umbalanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.3852842152118683,0.8899562954902649
2125,umbalanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.28424957394599915,0.8824388384819031
2126,umbalanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.10672123730182648,0.857832670211792
2127,umbalanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.4302315413951874,0.8959062695503235
2128,umbalanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.38118258118629456,0.8814411163330078
2129,umbalanced,K562,optimal_cnn,,Active enhancers vs inactive enhancers,0.5766021013259888,0.9035817980766296
2130,balanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.8871217966079712,0.9666089415550232
2131,balanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.8540157675743103,0.9627615213394164
2132,balanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.886765718460083,0.9684543013572692
2133,balanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.8607309460639954,0.959979772567749
2134,balanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.8831558823585509,0.9656822681427002
2135,balanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.8838751316070557,0.9647945761680604
2136,balanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.8831527829170227,0.966647744178772
2137,balanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.8607879281044006,0.9598154425621032
2138,balanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.8854995369911194,0.9658388495445251
2139,balanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.8568662405014038,0.9622561931610109
2140,full_balanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.9263505935668944,0.9616417288780212
2141,full_balanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.9348371624946594,0.9636452198028564
2142,full_balanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.936077892780304,0.9634958505630492
2143,full_balanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.938905656337738,0.96552973985672
2144,full_balanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.934992790222168,0.9633747935295104
2145,full_balanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.9332110285758972,0.9627109169960022
2146,full_balanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.9345374703407288,0.9645272493362428
2147,full_balanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.927252233028412,0.96084326505661
2148,full_balanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.9391512274742126,0.967179536819458
2149,full_balanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.931774079799652,0.9617247581481934
2150,umbalanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.8898395895957947,0.9719499945640564
2151,umbalanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.8811677694320679,0.9696413278579712
2152,umbalanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.8970941305160522,0.9719007015228271
2153,umbalanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.7522825598716736,0.9655840396881104
2154,umbalanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.8895296454429626,0.9692513942718506
2155,umbalanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.8917527794837952,0.9705904126167296
2156,umbalanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.8883373141288757,0.968488335609436
2157,umbalanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.8880088329315186,0.9711200594902042
2158,umbalanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.8949756622314453,0.9700341820716858
2159,umbalanced,K562,optimal_mlp,,Active enhancers vs inactive enhancers,0.8795928359031677,0.9681983590126038
2160,balanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.5249817371368408,0.756079375743866
2161,balanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.6631549000740051,0.8307121396064758
2162,balanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.6647440195083618,0.8237298727035522
2163,balanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.630715548992157,0.7994710803031921
2164,balanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.6805321574211121,0.8308901190757751
2165,balanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.6229723691940308,0.8029195666313171
2166,balanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.6339397430419922,0.783901572227478
2167,balanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.6777200698852539,0.8430180549621582
2168,balanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.6618323922157288,0.8176723122596741
2169,balanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.6353561282157898,0.7550802230834961
2170,full_balanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.7847617864608765,0.8117548823356628
2171,full_balanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.8120549917221069,0.8423272967338562
2172,full_balanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.773900032043457,0.8044831156730652
2173,full_balanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.7733184099197388,0.7979512214660645
2174,full_balanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.7520154118537903,0.7464622259140015
2175,full_balanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.7704008221626282,0.8131499290466309
2176,full_balanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.7868934273719788,0.8158583641052246
2177,full_balanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.7814070582389832,0.8071125149726868
2178,full_balanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.8000918626785278,0.8340777158737183
2179,full_balanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.7152918577194214,0.728104829788208
2180,umbalanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.7652530074119568,0.9104569554328918
2181,umbalanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.7800241112709045,0.923243522644043
2182,umbalanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.754109263420105,0.9189645051956176
2183,umbalanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.7701876759529114,0.9212299585342408
2184,umbalanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.7763466238975525,0.91925847530365
2185,umbalanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.7667662501335144,0.9044584035873412
2186,umbalanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.7568207383155823,0.9138033986091614
2187,umbalanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.7602803111076355,0.9091558456420898
2188,umbalanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.7990455627441406,0.9256592988967896
2189,umbalanced,K562,deep_enhancers,,Active promoters vs inactive promoters,0.8045829534530641,0.9215862154960632
2190,balanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9921579957008362,0.997733473777771
2191,balanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9895392060279846,0.9973646998405457
2192,balanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9866991639137268,0.9972944855690002
2193,balanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9884219765663148,0.996999204158783
2194,balanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.986386239528656,0.9969712495803832
2195,balanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9884443283081056,0.9974635243415833
2196,balanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9897041916847228,0.9973588585853576
2197,balanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9892059564590454,0.9968775510787964
2198,balanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9895043373107908,0.9971436858177184
2199,balanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9884787797927856,0.9971884489059448
2200,full_balanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9967028498649596,0.9977582693099976
2201,full_balanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9960972666740416,0.9975325465202332
2202,full_balanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9963711500167848,0.9974194765090942
2203,full_balanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.996394157409668,0.997378945350647
2204,full_balanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9964954257011414,0.9979274868965148
2205,full_balanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9951292872428894,0.9972261190414428
2206,full_balanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.995860755443573,0.9969592094421388
2207,full_balanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9967492818832396,0.997378945350647
2208,full_balanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9941536188125608,0.9957239031791688
2209,full_balanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.996920108795166,0.9975911378860474
2210,umbalanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9856805205345154,0.9930114150047302
2211,umbalanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9863791465759276,0.994328498840332
2212,umbalanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9939379096031188,0.9983488917350768
2213,umbalanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9924726486206056,0.9978840947151184
2214,umbalanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.994142472743988,0.998205304145813
2215,umbalanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9888786077499392,0.996376633644104
2216,umbalanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9927069544792176,0.9982219338417052
2217,umbalanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.993620753288269,0.9981971383094788
2218,umbalanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.989493727684021,0.9954116940498352
2219,umbalanced,K562,fixed_mlp,,Active promoters vs inactive promoters,0.9924298524856568,0.9975355863571168
2220,balanced,K562,optimal_cnn,,Active promoters vs inactive promoters,0.6562816500663757,0.7847193479537964
2221,balanced,K562,optimal_cnn,,Active promoters vs inactive promoters,0.6221979856491089,0.7986626625061035
2222,balanced,K562,optimal_cnn,,Active promoters vs inactive promoters,0.5081424713134766,0.7856171727180481
2223,balanced,K562,optimal_cnn,,Active promoters vs inactive promoters,0.6348239183425903,0.7798846364021301
